Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0
2019-02-04,19.354999542236328,19.354999542236328,19.354999542236328,19.354999542236328,19.354999542236328,0
2019-02-05,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0
2019-02-06,19.075000762939453,19.149999618530273,18.915000915527344,18.915000915527344,18.915000915527344,120
2019-02-07,19.184999465942383,19.184999465942383,18.860000610351562,18.90999984741211,18.90999984741211,64
2019-02-08,18.514999389648438,18.514999389648438,18.264999389648438,18.264999389648438,18.264999389648438,10
2019-02-11,17.825000762939453,18.125,17.75,18.05500030517578,18.05500030517578,420
2019-02-12,18.0,18.0,17.78499984741211,17.78499984741211,17.78499984741211,65
2019-02-13,17.799999237060547,18.020000457763672,17.799999237060547,18.020000457763672,18.020000457763672,95
2019-02-14,18.165000915527344,18.165000915527344,17.7549991607666,17.7549991607666,17.7549991607666,31
2019-02-15,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,0
2019-02-19,17.75,17.829999923706055,17.704999923706055,17.704999923706055,17.704999923706055,10
2019-02-20,18.145000457763672,18.145000457763672,18.145000457763672,18.145000457763672,18.145000457763672,0
2019-02-21,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,0
2019-02-22,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,0
2019-02-25,17.0,17.0,16.94499969482422,16.94499969482422,16.94499969482422,5
2019-02-26,17.045000076293945,17.045000076293945,17.045000076293945,17.045000076293945,17.045000076293945,0
2019-02-27,17.325000762939453,17.635000228881836,17.325000762939453,17.614999771118164,17.614999771118164,25
2019-02-28,17.815000534057617,17.815000534057617,17.815000534057617,17.815000534057617,17.815000534057617,40
2019-03-01,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0
2019-03-04,17.375,17.5,17.375,17.399999618530273,17.399999618530273,65
2019-03-05,17.475000381469727,17.475000381469727,17.174999237060547,17.18000030517578,17.18000030517578,355
2019-03-06,17.024999618530273,17.049999237060547,16.850000381469727,16.850000381469727,16.850000381469727,105
2019-03-07,16.950000762939453,16.950000762939453,16.75,16.8700008392334,16.8700008392334,145
2019-03-08,16.850000381469727,16.850000381469727,16.719999313354492,16.729999542236328,16.729999542236328,390
2019-03-11,16.700000762939453,16.700000762939453,16.59000015258789,16.625,16.625,65
2019-03-12,16.424999237060547,16.524999618530273,16.049999237060547,16.209999084472656,16.209999084472656,780
2019-03-13,15.725000381469727,15.725000381469727,15.725000381469727,15.725000381469727,15.725000381469727,5
2019-03-14,15.824999809265137,15.824999809265137,15.600000381469727,15.604999542236328,15.604999542236328,189
2019-03-15,15.484999656677246,15.484999656677246,15.25,15.25,15.25,75
2019-03-18,14.899999618530273,15.175000190734863,14.899999618530273,14.979999542236328,14.979999542236328,971
2019-03-19,15.199999809265137,15.25,14.975000381469727,15.005000114440918,15.005000114440918,130
2019-03-20,15.074999809265137,15.21500015258789,15.074999809265137,15.21500015258789,15.21500015258789,20
2019-03-21,14.920000076293945,14.920000076293945,14.550000190734863,14.5649995803833,14.5649995803833,90
2019-03-22,14.425000190734863,14.454999923706055,14.354999542236328,14.454999923706055,14.454999923706055,40
2019-03-25,14.1850004196167,14.1850004196167,14.175000190734863,14.1850004196167,14.1850004196167,20
2019-03-26,14.199999809265137,14.414999961853027,14.199999809265137,14.385000228881836,14.385000228881836,130
2019-03-27,14.5,14.994999885559082,14.5,14.994999885559082,14.994999885559082,90
2019-03-28,14.800000190734863,14.875,14.430000305175781,14.430000305175781,14.430000305175781,0
2019-03-29,14.225000381469727,14.225000381469727,14.21500015258789,14.21500015258789,14.21500015258789,10
2019-04-01,13.845000267028809,13.845000267028809,13.845000267028809,13.845000267028809,13.845000267028809,0
2019-04-02,13.454999923706055,13.454999923706055,13.454999923706055,13.454999923706055,13.454999923706055,5
2019-04-03,13.699999809265137,14.1899995803833,13.699999809265137,14.1899995803833,14.1899995803833,20
2019-04-04,14.600000381469727,14.805000305175781,14.600000381469727,14.805000305175781,14.805000305175781,20
2019-04-05,16.635000228881836,16.635000228881836,16.635000228881836,16.635000228881836,16.635000228881836,10
2019-04-08,16.575000762939453,16.950000762939453,15.96500015258789,15.96500015258789,15.96500015258789,40
2019-04-09,16.7549991607666,16.7549991607666,16.7549991607666,16.7549991607666,16.7549991607666,0
2019-04-10,15.729999542236328,15.729999542236328,15.729999542236328,15.729999542236328,15.729999542236328,5
2019-04-11,15.550000190734863,15.994999885559082,15.550000190734863,15.994999885559082,15.994999885559082,41
2019-04-12,15.895000457763672,15.899999618530273,15.800000190734863,15.854999542236328,15.854999542236328,30
2019-04-15,15.640000343322754,15.640000343322754,15.010000228881836,15.010000228881836,15.010000228881836,31
2019-04-16,14.850000381469727,14.850000381469727,14.835000038146973,14.835000038146973,14.835000038146973,10
2019-04-17,15.194999694824219,15.194999694824219,15.194999694824219,15.194999694824219,15.194999694824219,0
2019-04-18,15.0,15.0,14.460000038146973,14.460000038146973,14.460000038146973,10
2019-04-22,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,0
2019-04-23,14.104999542236328,14.5,14.104999542236328,14.420000076293945,14.420000076293945,35
2019-04-24,14.425000190734863,14.425000190734863,14.265000343322754,14.265000343322754,14.265000343322754,10
2019-04-25,14.53499984741211,14.53499984741211,14.53499984741211,14.53499984741211,14.53499984741211,0
2019-04-26,14.725000381469727,14.774999618530273,14.425000190734863,14.425000190734863,14.425000190734863,105
2019-04-29,14.524999618530273,14.524999618530273,14.524999618530273,14.524999618530273,14.524999618530273,10
2019-04-30,14.425000190734863,14.425000190734863,14.390000343322754,14.390000343322754,14.390000343322754,5
2019-05-01,14.100000381469727,14.100000381469727,14.050000190734863,14.055000305175781,14.055000305175781,25
2019-05-02,14.364999771118164,14.364999771118164,14.364999771118164,14.364999771118164,14.364999771118164,0
2019-05-03,14.5649995803833,14.5649995803833,14.5649995803833,14.5649995803833,14.5649995803833,0
2019-05-06,14.335000038146973,14.335000038146973,14.335000038146973,14.335000038146973,14.335000038146973,0
2019-05-07,14.324999809265137,14.324999809265137,14.125,14.154999732971191,14.154999732971191,35
2019-05-08,14.175000190734863,14.350000381469727,14.149999618530273,14.319999694824219,14.319999694824219,15
2019-05-09,14.454999923706055,14.454999923706055,14.454999923706055,14.454999923706055,14.454999923706055,0
2019-05-10,13.994999885559082,13.994999885559082,13.994999885559082,13.994999885559082,13.994999885559082,0
2019-05-13,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,0
2019-05-14,13.78499984741211,13.78499984741211,13.78499984741211,13.78499984741211,13.78499984741211,0
2019-05-15,13.854999542236328,13.854999542236328,13.854999542236328,13.854999542236328,13.854999542236328,0
2019-05-16,13.385000228881836,13.385000228881836,13.385000228881836,13.385000228881836,13.385000228881836,0
2019-05-17,12.9350004196167,12.9350004196167,12.854999542236328,12.854999542236328,12.854999542236328,4
2019-05-20,12.904999732971191,12.904999732971191,12.904999732971191,12.904999732971191,12.904999732971191,0
2019-05-21,12.600000381469727,12.704999923706055,12.600000381469727,12.704999923706055,12.704999923706055,10
2019-05-22,12.885000228881836,12.885000228881836,12.649999618530273,12.649999618530273,12.649999618530273,10
2019-05-23,12.595000267028809,12.595000267028809,12.595000267028809,12.595000267028809,12.595000267028809,0
2019-05-24,12.4350004196167,12.4350004196167,12.25,12.25,12.25,15
2019-05-28,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0
2019-05-29,12.225000381469727,12.225000381469727,12.225000381469727,12.225000381469727,12.225000381469727,0
2019-05-30,11.475000381469727,11.475000381469727,11.475000381469727,11.475000381469727,11.475000381469727,10
2019-05-31,11.204999923706055,11.204999923706055,11.204999923706055,11.204999923706055,11.204999923706055,5
2019-06-03,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0
2019-06-04,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,0
2019-06-05,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,5
2019-06-06,11.319999694824219,11.319999694824219,11.104999542236328,11.104999542236328,11.104999542236328,55
2019-06-07,11.244999885559082,11.520000457763672,11.244999885559082,11.520000457763672,11.520000457763672,50
2019-06-10,11.649999618530273,11.805000305175781,11.649999618530273,11.805000305175781,11.805000305175781,50
2019-06-11,11.479999542236328,11.479999542236328,11.199999809265137,11.199999809265137,11.199999809265137,20
2019-06-12,11.204999923706055,11.204999923706055,11.140000343322754,11.140000343322754,11.140000343322754,10
2019-06-13,11.520000457763672,11.630000114440918,11.350000381469727,11.395000457763672,11.395000457763672,35
2019-06-14,11.350000381469727,11.350000381469727,11.319999694824219,11.319999694824219,11.319999694824219,15
2019-06-17,11.354999542236328,11.569999694824219,11.279999732971191,11.569999694824219,11.569999694824219,25
2019-06-18,11.399999618530273,11.399999618530273,11.03499984741211,11.03499984741211,11.03499984741211,49
2019-06-19,10.484999656677246,10.484999656677246,10.484999656677246,10.484999656677246,10.484999656677246,0
2019-06-20,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,0
2019-06-21,9.800000190734863,10.354999542236328,9.774999618530273,10.354999542236328,10.354999542236328,70
2019-06-24,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,5
2019-06-25,9.875,9.875,9.845000267028809,9.845000267028809,9.845000267028809,10
2019-06-26,9.619999885559082,9.619999885559082,9.619999885559082,9.619999885559082,9.619999885559082,0
2019-06-27,9.375,9.375,9.375,9.375,9.375,45
2019-06-28,9.75,10.114999771118164,9.75,10.114999771118164,10.114999771118164,35
2019-07-01,10.569999694824219,10.675000190734863,10.25,10.364999771118164,10.364999771118164,170
2019-07-02,10.649999618530273,10.854999542236328,10.225000381469727,10.225000381469727,10.225000381469727,130
2019-07-03,10.375,10.375,10.175000190734863,10.295000076293945,10.295000076293945,150
2019-07-05,10.574999809265137,11.244999885559082,10.255000114440918,11.21500015258789,11.21500015258789,170
2019-07-08,11.104999542236328,12.074999809265137,11.104999542236328,11.880000114440918,11.880000114440918,1030
2019-07-09,12.225000381469727,12.675000190734863,11.760000228881836,11.760000228881836,11.760000228881836,920
2019-07-10,11.350000381469727,12.135000228881836,11.350000381469727,12.135000228881836,12.135000228881836,385
2019-07-11,12.725000381469727,13.130000114440918,12.300000190734863,13.130000114440918,13.130000114440918,90
2019-07-12,12.649999618530273,13.279999732971191,12.649999618530273,13.279999732971191,13.279999732971191,90
2019-07-15,13.725000381469727,13.725000381469727,12.895000457763672,12.895000457763672,12.895000457763672,140
2019-07-16,12.130000114440918,12.130000114440918,11.414999961853027,11.414999961853027,11.414999961853027,15
2019-07-17,11.0,11.274999618530273,10.824999809265137,10.989999771118164,10.989999771118164,85
2019-07-18,11.074999809265137,11.125,10.625,10.734999656677246,10.734999656677246,940
2019-07-19,10.899999618530273,10.899999618530273,10.8149995803833,10.8149995803833,10.8149995803833,15
2019-07-22,10.899999618530273,10.949999809265137,10.15999984741211,10.15999984741211,10.15999984741211,795
2019-07-23,10.125,10.75,10.125,10.75,10.75,270
2019-07-24,10.375,10.475000381469727,10.074999809265137,10.074999809265137,10.074999809265137,260
2019-07-25,10.25,10.274999618530273,10.024999618530273,10.024999618530273,10.024999618530273,380
2019-07-26,10.0,10.125,9.875,9.96500015258789,9.96500015258789,580
2019-07-29,10.074999809265137,10.149999618530273,9.75,9.8100004196167,9.8100004196167,405
2019-07-30,9.850000381469727,9.899999618530273,9.725000381469727,9.789999961853027,9.789999961853027,420
2019-07-31,11.0,11.0,11.0,11.0,11.0,0
2019-08-01,11.675000190734863,12.359999656677246,11.550000190734863,12.359999656677246,12.359999656677246,385
2019-08-02,11.960000038146973,12.654999732971191,11.960000038146973,12.015000343322754,12.015000343322754,70
2019-08-05,11.975000381469727,12.149999618530273,11.375,11.46500015258789,11.46500015258789,1090
2019-08-06,11.175000190734863,11.25,10.875,10.949999809265137,10.949999809265137,855
2019-08-07,11.0,11.40999984741211,10.899999618530273,11.40999984741211,11.40999984741211,480
2019-08-08,11.25,12.074999809265137,11.199999809265137,12.074999809265137,12.074999809265137,425
2019-08-09,12.050000190734863,12.199999809265137,11.795000076293945,12.024999618530273,12.024999618530273,125
2019-08-12,11.949999809265137,12.050000190734863,11.380000114440918,11.420000076293945,11.420000076293945,255
2019-08-13,11.449999809265137,11.859999656677246,11.449999809265137,11.859999656677246,11.859999656677246,285
2019-08-14,11.5,11.600000381469727,11.180000305175781,11.180000305175781,11.180000305175781,235
2019-08-15,11.149999618530273,11.25,11.074999809265137,11.225000381469727,11.225000381469727,130
2019-08-16,11.175000190734863,11.350000381469727,10.925000190734863,10.954999923706055,10.954999923706055,106
2019-08-19,10.800000190734863,11.100000381469727,10.760000228881836,10.78499984741211,10.78499984741211,217
2019-08-20,11.300000190734863,11.305000305175781,11.21500015258789,11.21500015258789,11.21500015258789,50
2019-08-21,11.199999809265137,11.699999809265137,11.199999809265137,11.414999961853027,11.414999961853027,510
2019-08-22,11.274999618530273,11.375,10.979999542236328,10.989999771118164,10.989999771118164,160
2019-08-23,10.824999809265137,10.824999809265137,10.585000038146973,10.585000038146973,10.585000038146973,41
2019-08-26,10.3149995803833,10.3149995803833,10.3149995803833,10.3149995803833,10.3149995803833,0
2019-08-27,10.149999618530273,10.25,10.069999694824219,10.069999694824219,10.069999694824219,80
2019-08-28,10.350000381469727,10.350000381469727,10.225000381469727,10.234999656677246,10.234999656677246,220
2019-08-29,10.425000190734863,10.71500015258789,10.425000190734863,10.71500015258789,10.71500015258789,15
2019-08-30,12.795000076293945,12.795000076293945,12.795000076293945,12.795000076293945,12.795000076293945,10
2019-09-03,11.949999809265137,12.125,11.675000190734863,12.100000381469727,12.100000381469727,995
2019-09-04,12.149999618530273,12.149999618530273,11.960000038146973,11.960000038146973,11.960000038146973,75
2019-09-05,11.800000190734863,12.234999656677246,11.800000190734863,12.234999656677246,12.234999656677246,325
2019-09-06,12.175000190734863,12.350000381469727,12.100000381469727,12.350000381469727,12.350000381469727,245
2019-09-09,12.675000190734863,12.675000190734863,12.234999656677246,12.234999656677246,12.234999656677246,411
2019-09-10,12.350000381469727,14.404999732971191,12.350000381469727,14.404999732971191,14.404999732971191,276
2019-09-11,14.050000190734863,14.494999885559082,14.050000190734863,14.354999542236328,14.354999542236328,50
2019-09-12,14.545000076293945,14.545000076293945,14.46500015258789,14.46500015258789,14.46500015258789,50
2019-09-13,15.649999618530273,15.649999618530273,14.710000038146973,14.710000038146973,14.710000038146973,47
2019-09-16,15.154999732971191,15.335000038146973,15.154999732971191,15.335000038146973,15.335000038146973,12
2019-09-17,14.175000190734863,14.175000190734863,13.4399995803833,13.4399995803833,13.4399995803833,70
2019-09-18,12.800000190734863,12.800000190734863,12.4350004196167,12.4350004196167,12.4350004196167,20
2019-09-19,12.255000114440918,12.255000114440918,12.255000114440918,12.255000114440918,12.255000114440918,35
2019-09-20,12.574999809265137,12.710000038146973,12.574999809265137,12.710000038146973,12.710000038146973,50
2019-09-23,12.244999885559082,12.244999885559082,12.244999885559082,12.244999885559082,12.244999885559082,0
2019-09-24,12.175000190734863,12.600000381469727,12.175000190734863,12.34000015258789,12.34000015258789,40
2019-09-25,11.9350004196167,12.050000190734863,11.9350004196167,11.949999809265137,11.949999809265137,210
2019-09-26,12.045000076293945,12.045000076293945,12.045000076293945,12.045000076293945,12.045000076293945,0
2019-09-27,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,20
2019-09-30,16.68000030517578,16.690000534057617,16.389999389648438,16.389999389648438,16.389999389648438,20
2019-10-01,16.25,16.760000228881836,16.184999465942383,16.760000228881836,16.760000228881836,200
2019-10-02,16.299999237060547,16.299999237060547,15.925000190734863,16.0049991607666,16.0049991607666,195
2019-10-03,16.0,16.225000381469727,15.850000381469727,16.010000228881836,16.010000228881836,305
2019-10-04,16.350000381469727,16.5,15.75,15.770000457763672,15.770000457763672,160
2019-10-07,15.199999809265137,15.505000114440918,15.199999809265137,15.505000114440918,15.505000114440918,215
2019-10-08,15.649999618530273,15.699999809265137,15.425000190734863,15.640000343322754,15.640000343322754,760
2019-10-09,15.300000190734863,15.925000190734863,15.300000190734863,15.574999809265137,15.574999809265137,1263
2019-10-10,15.824999809265137,15.850000381469727,15.475000381469727,15.850000381469727,15.850000381469727,485
2019-10-11,16.125,16.149999618530273,15.824999809265137,16.135000228881836,16.135000228881836,295
2019-10-14,15.949999809265137,16.040000915527344,15.949999809265137,16.040000915527344,16.040000915527344,60
2019-10-15,16.049999237060547,16.065000534057617,16.049999237060547,16.065000534057617,16.065000534057617,10
2019-10-16,16.225000381469727,16.2450008392334,16.075000762939453,16.075000762939453,16.075000762939453,80
2019-10-17,15.824999809265137,16.049999237060547,15.75,16.024999618530273,16.024999618530273,385
2019-10-18,16.2450008392334,16.2450008392334,15.875,15.96500015258789,15.96500015258789,355
2019-10-21,16.209999084472656,16.209999084472656,15.609999656677246,15.609999656677246,15.609999656677246,41
2019-10-22,15.75,15.75,15.595000267028809,15.595000267028809,15.595000267028809,34
2019-10-23,15.300000190734863,15.449999809265137,15.300000190734863,15.414999961853027,15.414999961853027,109
2019-10-24,15.149999618530273,15.654999732971191,15.149999618530273,15.654999732971191,15.654999732971191,289
2019-10-25,15.550000190734863,15.550000190734863,15.234999656677246,15.234999656677246,15.234999656677246,210
2019-10-28,14.574999809265137,14.649999618530273,14.390000343322754,14.390000343322754,14.390000343322754,335
2019-10-29,14.5,14.5,13.835000038146973,13.835000038146973,13.835000038146973,150
2019-10-30,13.625,13.779999732971191,13.625,13.779999732971191,13.779999732971191,0
2019-10-31,16.049999237060547,16.174999237060547,16.024999618530273,16.135000228881836,16.135000228881836,316
2019-11-01,16.350000381469727,16.350000381469727,16.174999237060547,16.174999237060547,16.174999237060547,518
2019-11-04,16.299999237060547,16.674999237060547,16.149999618530273,16.479999542236328,16.479999542236328,1052
2019-11-05,16.75,16.905000686645508,16.700000762939453,16.790000915527344,16.790000915527344,1082
2019-11-06,16.575000762939453,16.575000762939453,16.280000686645508,16.280000686645508,16.280000686645508,847
2019-11-07,16.225000381469727,16.299999237060547,16.1200008392334,16.1200008392334,16.1200008392334,637
2019-11-08,16.174999237060547,16.200000762939453,15.875,15.9399995803833,15.9399995803833,177
2019-11-11,15.875,15.925000190734863,15.824999809265137,15.845000267028809,15.845000267028809,618
2019-11-12,15.600000381469727,15.600000381469727,15.479999542236328,15.545000076293945,15.545000076293945,387
2019-11-13,15.274999618530273,15.475000381469727,15.274999618530273,15.449999809265137,15.449999809265137,158
2019-11-14,15.449999809265137,15.699999809265137,15.449999809265137,15.670000076293945,15.670000076293945,752
2019-11-15,15.399999618530273,15.725000381469727,15.399999618530273,15.71500015258789,15.71500015258789,457
2019-11-18,15.375,15.399999618530273,15.175000190734863,15.229999542236328,15.229999542236328,442
2019-11-19,15.149999618530273,15.399999618530273,15.149999618530273,15.289999961853027,15.289999961853027,318
2019-11-20,15.300000190734863,15.59000015258789,15.25,15.59000015258789,15.59000015258789,107
2019-11-21,15.675000190734863,15.800000190734863,15.625,15.625,15.625,459
2019-11-22,16.0,16.149999618530273,15.949999809265137,16.049999237060547,16.049999237060547,352
2019-11-25,16.475000381469727,16.475000381469727,16.235000610351562,16.235000610351562,16.235000610351562,87
2019-11-26,16.0,16.045000076293945,15.850000381469727,15.850000381469727,15.850000381469727,66
2019-11-27,15.949999809265137,16.100000381469727,15.875,15.979999542236328,15.979999542236328,50
2019-11-29,16.329999923706055,16.329999923706055,16.329999923706055,16.329999923706055,16.329999923706055,0
2019-12-02,15.954999923706055,16.0,15.800000190734863,15.8100004196167,15.8100004196167,170
2019-12-03,15.675000190734863,15.835000038146973,15.675000190734863,15.770000457763672,15.770000457763672,349
2019-12-04,15.600000381469727,15.899999618530273,15.600000381469727,15.880000114440918,15.880000114440918,559
2019-12-05,15.600000381469727,15.675000190734863,15.414999961853027,15.414999961853027,15.414999961853027,370
2019-12-06,15.175000190734863,15.274999618530273,15.100000381469727,15.140000343322754,15.140000343322754,390
2019-12-09,14.774999618530273,14.949999809265137,14.739999771118164,14.890000343322754,14.890000343322754,330
2019-12-10,14.369999885559082,14.529999732971191,14.3100004196167,14.529999732971191,14.529999732971191,195
2019-12-11,14.170000076293945,14.170000076293945,14.015000343322754,14.045000076293945,14.045000076293945,180
2019-12-12,14.149999618530273,14.770000457763672,14.149999618530273,14.770000457763672,14.770000457763672,505
2019-12-13,14.229999542236328,14.319999694824219,13.800000190734863,13.805000305175781,13.805000305175781,310
2019-12-16,13.949999809265137,13.949999809265137,13.890000343322754,13.890000343322754,13.890000343322754,140
2019-12-17,14.470000267028809,14.5,14.460000038146973,14.460000038146973,14.460000038146973,185
2019-12-18,14.350000381469727,15.010000228881836,14.350000381469727,14.949999809265137,14.949999809265137,1025
2019-12-19,14.399999618530273,15.005000114440918,14.399999618530273,15.005000114440918,15.005000114440918,449
2019-12-20,14.074999809265137,14.234999656677246,14.024999618530273,14.234999656677246,14.234999656677246,94
2019-12-23,13.210000038146973,13.210000038146973,13.024999618530273,13.024999618530273,13.024999618530273,60
2019-12-24,12.609999656677246,12.609999656677246,12.604999542236328,12.604999542236328,12.604999542236328,15
2019-12-26,12.604999542236328,12.604999542236328,12.604999542236328,12.604999542236328,12.604999542236328,0
2019-12-27,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,0
2019-12-30,12.295000076293945,12.295000076293945,12.295000076293945,12.295000076293945,12.295000076293945,5
2019-12-31,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,0
2020-01-02,12.4350004196167,12.460000038146973,12.074999809265137,12.074999809265137,12.074999809265137,440
2020-01-03,12.404999732971191,12.984999656677246,12.404999732971191,12.984999656677246,12.984999656677246,245
2020-01-06,12.694999694824219,12.699999809265137,12.279999732971191,12.279999732971191,12.279999732971191,30
2020-01-07,11.949999809265137,12.149999618530273,11.864999771118164,11.930000305175781,11.930000305175781,515
2020-01-08,11.835000038146973,12.050000190734863,11.824999809265137,11.96500015258789,11.96500015258789,640
2020-01-09,11.925000190734863,12.25,11.925000190734863,12.180000305175781,12.180000305175781,1143
2020-01-10,12.199999809265137,12.225000381469727,11.9399995803833,11.9399995803833,11.9399995803833,1150
2020-01-13,12.149999618530273,12.149999618530273,12.055000305175781,12.055000305175781,12.055000305175781,395
2020-01-14,12.024999618530273,12.024999618530273,11.305000305175781,11.305000305175781,11.305000305175781,70
2020-01-15,11.274999618530273,11.300000190734863,11.180000305175781,11.180000305175781,11.180000305175781,115
2020-01-16,11.425000190734863,11.425000190734863,11.015000343322754,11.114999771118164,11.114999771118164,185
2020-01-17,11.050000190734863,11.050000190734863,10.930000305175781,10.930000305175781,10.930000305175781,145
2020-01-21,10.664999961853027,10.944999694824219,10.600000381469727,10.774999618530273,10.774999618530273,275
2020-01-22,10.65999984741211,10.65999984741211,10.369999885559082,10.454999923706055,10.454999923706055,486
2020-01-23,10.375,10.449999809265137,10.229999542236328,10.430000305175781,10.430000305175781,255
2020-01-24,10.630000114440918,10.630000114440918,10.454999923706055,10.454999923706055,10.454999923706055,145
2020-01-27,10.505000114440918,10.585000038146973,10.475000381469727,10.524999618530273,10.524999618530273,110
2020-01-28,10.800000190734863,10.800000190734863,10.75,10.789999961853027,10.789999961853027,45
2020-01-29,10.675000190734863,10.675000190734863,10.149999618530273,10.149999618530273,10.149999618530273,100
2020-01-30,10.0,10.0,9.779999732971191,9.779999732971191,9.779999732971191,30
2020-01-31,9.975000381469727,10.010000228881836,9.755000114440918,9.755000114440918,9.755000114440918,15
2020-02-03,9.600000381469727,9.600000381469727,9.1899995803833,9.210000038146973,9.210000038146973,170
2020-02-04,9.28499984741211,9.385000228881836,9.100000381469727,9.364999771118164,9.364999771118164,335
2020-02-05,9.4350004196167,9.4350004196167,9.279999732971191,9.3149995803833,9.3149995803833,90
2020-02-06,8.925000190734863,9.194999694824219,8.925000190734863,9.149999618530273,9.149999618530273,197
2020-02-07,9.220000267028809,9.220000267028809,8.984999656677246,9.069999694824219,9.069999694824219,55
2020-02-10,8.774999618530273,8.774999618530273,8.574999809265137,8.645000457763672,8.645000457763672,140
2020-02-11,8.5,8.649999618530273,8.5,8.555000305175781,8.555000305175781,135
2020-02-12,8.574999809265137,8.765000343322754,8.574999809265137,8.720000267028809,8.720000267028809,65
2020-02-13,8.574999809265137,8.890000343322754,8.574999809265137,8.890000343322754,8.890000343322754,176
2020-02-14,8.925000190734863,8.925000190734863,8.880000114440918,8.880000114440918,8.880000114440918,20
2020-02-18,9.199999809265137,9.489999771118164,9.199999809265137,9.380000114440918,9.380000114440918,205
2020-02-19,9.225000381469727,9.569999694824219,9.225000381469727,9.569999694824219,9.569999694824219,120
2020-02-20,9.574999809265137,9.574999809265137,9.375,9.5649995803833,9.5649995803833,185
2020-02-21,9.300000190734863,9.510000228881836,9.300000190734863,9.40999984741211,9.40999984741211,66
2020-02-24,9.210000038146973,9.210000038146973,9.045000076293945,9.045000076293945,9.045000076293945,260
2020-02-25,9.0,9.005000114440918,8.925000190734863,9.005000114440918,9.005000114440918,695
2020-02-26,8.875,9.074999809265137,8.800000190734863,9.069999694824219,9.069999694824219,345
2020-02-27,8.869999885559082,8.869999885559082,8.869999885559082,8.869999885559082,8.869999885559082,240
2020-02-28,8.649999618530273,8.949999809265137,8.649999618530273,8.875,8.875,170
2020-03-02,9.0,9.050000190734863,8.795000076293945,8.885000228881836,8.885000228881836,1622
